uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
1.0,0.0,U,A,Y,0.0,7977.528497126975,546.2741273266238,2.4,26041.934648432492,1601.0,95.44365689658916,834.8290010189728,55.18505807011961,1093.0,79.0,99.0,0.0,,95.08558921239549,U,DC/MARYLAND/VIRGINIA AREA,Y,N,101.79899545112127,2.477706537230683,1.0512235058804862,WCMB,0.391810320902705,0.0,R,4.142755340822694,M,M,,,8.808714617571937,2.5748544632428727,,A,0.1731992339229831,N,U,U,U,U,U,N,171.6613773124519,1806
2.0,3.0,U,A2,N,177.0,3883.4032739291097,2167.0226883249316,1370.2614094655921,0.0,0.0,86.54996215796143,952.503517378382,55.808999859005,688.0,120.0,57.0,1022.2981914209081,0.0,71.00873031140972,C,NEW YORK CITY AREA,Y,N,14.808515494804979,3.0285588170214033,1.3131945374232799,WCMB,0.05173182022912101,0.5576998624745112,O,2.4556879693046216,,S,,,8.478284881972279,2.7158558575541027,,,0.23394798120599763,G,U,U,U,U,U,Y,311.4444562428666,1807
2.0,1.0,N,AA,Y,778.0,19631.702840263057,998.3836752902376,1762.43379830819,0.0,2005.0,51.228865515406206,198.81298318030747,132.7784984726477,384.0,355.0,31.0,488.93260730629504,2.1835197773858397,92.54096611366705,T,OHIO AREA,Y,R,170.23001489605542,1.0,1.5919564538435889,WCMB,0.19081267792551848,0.18136277555189784,,12.583042299607321,,B,2.4650274496222444,M,4.789019496594042,1.4692528274852115,C,,0.06949276297211972,D,U,U,U,U,U,Y,482.62225112122985,1808
2.0,1.0,U,EA,N,4411.0,13301.31816307826,3.65,778.5701257598314,0.0,0.0,46.087043891404036,159.69170910290262,156.24862007796398,0.0,532.0,59.0,0.0,54.74071619988953,17.904373650698744,U,DALLAS AREA,Y,N,94.99952430592022,1.2325056694330512,1.8275756099500837,WC,0.3018453011568082,0.0,,11.144735569930017,S,U,2.840080428372075,M,5.34889648062833,1.2388269298667387,,A,0.0,S,Y,U,Y,U,U,N,-5.0,1809
3.0,1.0,Y,C,Y,3140.0,459.0901320921521,2082.962871860856,1739.865731660187,9252.38412054244,0.0,45.80565349272935,277.5431218678424,254.4537227890185,593.0,357.0,36.0,0.0,376.70967683736,13.864806763193805,U,NEW YORK CITY AREA,Y,R,9.989997864,1.4235871221010143,1.0,WCMB,0.0,0.018585781593599762,O,,S,S,1.0,M,6.082697538097115,,A,A,0.1476365695492951,U,U,U,U,U,U,Y,665.4091743392661,1810
1.0,1.0,Y,D,N,0.0,11581.824783735203,1218.954805925899,2349.8949440924425,16266.20941504728,0.0,0.48,50.11718008249994,329.7060036865993,1177.0,0.0,1.0,1024.946141618274,77.17668315444097,91.06267628403008,S,CALIFORNIA NORTH AREA,N,N,80.38531030055375,2.273063488590796,1.8905208396578814,,0.013227999613782293,0.07556324431176505,O,7.890049720253416,,U,1.0,M,4.861391562146545,1.785935885400517,C,B,0.05946824126045738,H,U,U,U,U,U,Y,698.618657604882,1811
1.0,1.0,U,E4,N,2771.0,14905.619182325934,1982.9225841406778,2.4,12067.286047310781,9115.0,97.57902164708736,584.3889102336126,317.1407143311538,1183.0,34.0,104.0,488.1620340352177,0.0,39.27603694712707,T,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,125.67475160530344,3.7007547169579347,1.1450985639705134,,0.05871794531501387,0.0,O,4.638944478530975,S,S,2.1420804892243197,,4.4863537232066255,,,A,0.007635412980247759,N,U,U,U,U,U,Y,-5.0,1812
2.0,1.0,U,BA,N,0.0,0.0,1520.256009852998,1072.4943614995507,20200.951532441763,4360.0,33.15031500479764,646.9654569859587,581.3504953718221,1091.0,202.0,79.0,499.7422247605761,0.0,10.81181018517615,,CALIFORNIA NORTH AREA,N,N,192.3164313128181,1.4342069510729574,2.0370190262924384,WC,0.2496894923547076,0.5345206270062542,O,5.903467034483105,S,U,,,5.945273373456994,1.1964713155880937,C,,0.21169977246975447,N,Y,U,U,U,U,N,410.88510540656966,1813
2.0,1.0,U,A,N,5317.0,0.0,3071.7579928310474,2604.113399540837,436.03707197856875,5075.0,88.81790775226143,802.7210368082594,0.0,940.0,0.0,127.0,508.2960959991873,,66.95098101326927,U,PHILADELPHIA AREA,Y,R,13.078338777170714,1.0,3.540931535504121,WCMB,0.0,0.0,,,,M,,,5.038087129180258,1.0,C,C,0.180964593782556,F,U,U,U,U,U,Y,-5.0,1814
2.0,1.0,N,M,N,6012.0,10792.28634483703,767.5490151962276,2.4,13207.953030858562,2879.0,59.41771810429374,118.32620009002244,212.29703320631688,1700.0,0.0,1.0,751.6950273157845,110.24955576104753,62.18278655029341,T,NEW YORK CITY AREA,Y,N,182.0370488241544,1.0,1.0,WCMB,0.0,0.5365313062943899,,,,U,2.4546794971252583,M,5.369932419488131,1.4228592209780513,B,A,0.0,H,U,U,U,U,U,Y,622.7519323324623,1815
1.0,0.0,U,AA,Y,2786.0,0.0,1045.6510347046792,863.296678516295,4937.450785097375,4738.0,108.23831017726009,852.036255341085,86.20066842257094,0.0,100.0,1.0,1269.8192226322444,0.0,50.945617264010345,U,CHICAGO AREA,Y,N,145.6742024629538,1.0,1.4956393245043302,WCMB,0.2491331815812478,0.0,O,3.972003563783208,,S,3.1281329263431563,,9.0,,C,A,0.0,S,U,U,U,Y,U,Y,254.54546146582098,1816
2.0,3.0,U,AA,N,3907.0,0.0,1645.8739514262015,583.3812234863983,9506.586618525618,7253.0,77.06069205490164,50.645149546677544,510.8416040934176,643.0,247.0,15.0,730.7092979954703,0.0,123.36781056426713,C,NEW ENGLAND AREA,T,N,74.77459919104368,1.3925798384213646,1.2234614986741341,,0.648328356647951,0.16529005644612027,,6.477592910191182,S,U,2.5311348845769204,M,6.180225933511531,,C,A,0.0,H,U,U,U,U,U,N,184.66200175897853,1817
3.0,1.0,Y,D4,Y,9519.0,5304.391394202391,772.8182658482325,1843.8811094923913,17075.30643639865,4368.0,90.897381926508,851.7876164550673,203.02508537764868,20.0,299.0,78.0,662.2923797242377,182.8249925450076,135.09196779383473,T,DALLAS AREA,Y,R,156.87160505517335,3.337804230888538,1.0717604685488982,WCMB,0.30012249771729393,0.4248417432627921,O,,S,M,6.0,M,,,C,A,0.33379099288087144,N,U,U,U,U,U,Y,563.0563585061861,1818
2.0,2.0,Y,CA,N,2280.0,11908.360808339181,1716.5007190462904,1960.961607123808,0.0,8998.0,36.50353458603025,0.0,0.0,1348.0,110.0,99.0,225.90092647103904,202.07169201690243,97.80292790562218,,NEW ENGLAND AREA,Y,N,121.3899922149854,1.0,1.0,WCMB,1.0,0.04310040892642571,O,,,U,3.1653692920793493,,,,,A,0.06076257770335916,H,U,U,U,U,U,Y,-5.0,1819
1.0,0.0,U,BA,N,0.0,12309.097678184371,3.65,1096.4942373294773,24658.813750734385,2697.0,11.431772565615638,1171.1572628664514,246.42624984180026,225.0,95.0,73.0,0.0,258.96618714543325,76.18922565195301,S,DALLAS AREA,Y,N,68.3290630423528,1.52223209513727,1.6776661683388903,WCMB,0.12492490400352835,0.0,O,11.634268906592169,S,M,,M,5.674418979454436,,,,0.0,N,U,U,U,U,U,N,107.09949388635312,1820
1.0,1.0,Y,AA,Y,5073.0,21362.321799446425,969.847602706481,987.1728397437824,6297.958550915475,5086.0,63.24856254192445,255.04924509474216,218.33554771154547,1058.0,18.0,66.0,745.2880257284636,676.6105502401738,114.9343499314856,S,CENTRAL/SOUTH TEXAS AREA,Y,N,169.71722692713314,3.7068548485279647,1.0,WCMB,0.1519758139979578,0.12444015081434484,O,9.622808841412512,M,S,3.2573088476355996,M,8.415977555810976,2.3508011278125243,A,,0.22455608521425646,S,U,U,U,U,U,N,560.290712302768,1821
2.0,1.0,U,A,N,0.0,8361.308613134523,944.0819381629024,2.4,0.0,5481.0,0.48,746.4180990709124,300.7228769345581,280.0,278.0,99.0,785.4075708442348,0.0,65.1147177027149,,SOUTHWEST AREA,Y,N,187.38820987905615,2.2814235347566507,3.042925410935589,WCMB,0.0,0.19215570815346264,,9.770827278387058,,U,2.701071541282708,M,,,,,0.19192834856530522,I,U,,U,U,U,N,947.2039000200531,1822
3.0,2.0,Y,A2,N,2079.0,4418.7461557940815,913.1872870231293,2155.676716798411,1591.3667089945884,0.0,40.992048912326794,781.2218280067248,52.12825089692426,744.0,265.0,38.0,1055.7950878360018,110.89906438690517,50.78634991764079,S,GREAT LAKES AREA,Y,R,16.284053652346515,1.0,1.8390171944736524,WCMB,0.7356225851666175,0.4556908487154853,,2.466628079577152,M,M,2.1020582420522405,M,5.722227666649407,2.390278321022726,C,,0.0,F,U,,U,U,U,Y,852.5031661291546,1823
2.0,1.0,U,BA,N,606.0,0.0,283.9874070204544,663.3914974063836,8425.616886778604,2997.0,14.902404240180822,0.0,228.57197896919624,462.0,355.0,109.0,1359.9923616350068,231.80020755248356,34.89628844456321,C,DC/MARYLAND/VIRGINIA AREA,Y,N,124.29298489173783,1.9821550170036728,1.0,WCMB,0.0,0.0,O,,,S,,,7.054419527552642,1.9045447429716695,,A,0.0,G,Y,U,U,U,U,N,668.9383231714539,1824
1.0,2.0,U,A,N,217.0,4314.966174500751,1804.7639634930947,840.5341681056694,1589.402497072243,0.0,27.55067045425674,849.920036040236,128.16024305308315,512.0,205.0,152.0,0.0,98.40962403097599,26.80077321329627,U,SOUTHWEST AREA,T,N,92.43486641017326,1.6822217472099161,1.8823091186312073,WCMB,0.2277863985319558,0.0,O,11.058413094748488,S,M,2.591401795020058,M,,,,,0.11278769428639965,F,U,U,Y,U,U,,492.6029107907929,1825
2.0,1.0,U,BA,N,1929.0,13780.207825048183,601.6802090482024,1776.4213267674024,0.0,2348.0,79.45485468353455,242.2316693584445,60.88348294104121,698.0,0.0,10.0,204.68103784213332,0.0,96.50847629400182,T,NEW ENGLAND AREA,Y,N,130.80304060103134,3.381652814205593,1.6443090658244162,WCMB,0.0,0.6471705356328297,O,1.1252055608919243,,U,1.9751114655395847,M,3.407944504456397,1.6466707828299445,C,,,U,U,U,U,U,U,N,-3.3144571667858145,1826
2.0,1.0,U,DA,N,6289.0,14171.874688242022,1202.7405284505608,1126.1290089438585,8378.291960537683,1788.0,77.07810352911623,349.51773584039734,231.0719921036227,1010.0,113.0,47.0,841.5368104728478,271.7966496194317,-2.0,S,OHIO AREA,Y,N,81.98621313867491,2.6940574009471887,1.0,WCMB,0.7122017606752549,0.14351174501674357,O,0.10883241795125276,M,S,,,3.502086860862531,,C,,0.0,H,U,U,U,U,U,Y,354.2064850314567,1827
3.0,1.0,U,ZA,N,7069.0,9941.69988056713,1000.2278408388836,1803.5102383632852,1342.9567881970515,1563.0,52.057146451765426,189.84394173443008,199.1955331216844,461.0,345.0,1.0,510.2244859631323,63.00154868353583,34.46121760921096,,CENTRAL/SOUTH TEXAS AREA,Y,N,194.4067322373246,2.0953844771090537,1.5175440390862256,WCMB,0.49723126990422983,0.19672179886604785,O,6.257375244224365,S,U,2.973117202386134,M,6.976943529674031,,C,,0.0,J,U,U,U,U,Y,Y,63.46355877939874,1828
1.0,2.0,U,A,N,6388.0,12389.967313002151,1458.6893795843218,1467.0791143665774,13142.790785493931,1306.0,69.48575426754849,1191.3511113896895,349.77923842623727,995.0,0.0,14.0,1226.5135953899585,0.0,44.26716386531646,U,OHIO AREA,N,N,9.989997864,2.4618264371938112,1.74567536217301,WCMB,,0.2852604101199537,O,,,U,3.3533525095623,M,7.304735476110598,1.5270304306485707,,A,0.0,J,U,U,U,U,U,Y,563.4786574833797,1829
1.0,0.0,Y,BA,N,4152.0,18710.21635219644,2252.402202118582,1131.3274695405573,0.0,4760.0,38.36181078055617,0.0,178.0839164155491,1073.0,164.0,78.0,413.4900179415694,15.108969222213773,1.320386805617595,S,GREAT LAKES AREA,Y,N,112.95915129411664,1.7763751932051854,3.4847933828515134,WCMB,0.12233037659346437,0.11657433107905885,,11.8920962043372,,M,2.3124463339771864,M,,,,G,0.13622648712251378,H,U,Y,Y,U,U,Y,768.4289770168141,1830
2.0,0.0,N,AA,N,1900.0,8300.711649552513,1198.3305319029232,1220.9364487684795,26983.91181206314,0.0,145.66503759505392,672.4013216915448,274.9042017838949,297.0,235.0,1.0,1503.4616233343465,461.8011496755046,42.73055131955397,U,ATLANTIC SOUTH AREA,Y,N,69.65714668721671,1.0,1.0,WCMB,0.31124945635256396,0.42616984398779906,,11.298965638100324,,S,1.8299156807241201,,3.7869162882030887,,C,,0.05571416921727033,Z,U,U,U,U,U,N,207.8343579118747,1831
2.0,0.0,Y,A,N,0.0,19498.312245722882,1749.5588321201328,16.790634664040795,11960.89999166707,9823.0,68.79250344000087,210.26026842680056,0.0,1526.0,566.0,23.0,537.4399013590005,415.7298343945505,62.50463428858943,U,DC/MARYLAND/VIRGINIA AREA,Y,N,87.60724349648008,2.667064994138412,1.877219429184674,,0.992592560162182,0.2651154531728284,,6.398625921737814,S,B,1.9264478043083573,M,6.345741904667609,,B,A,0.0,U,U,U,U,Y,U,N,522.9999186887475,1832
1.0,1.0,N,AA,Y,4271.0,1350.8366421747078,1155.4858460311382,834.942771641894,9237.741238985684,4968.0,36.5670216511711,962.1454950091836,407.5887587011633,917.0,64.0,108.0,1318.0382898410007,0.0,100.55347693515411,S,OHIO AREA,Y,N,9.989997864,1.0,1.0,WCMB,0.009691586898200794,0.09896671751076949,O,,S,M,3.470010437548705,M,5.456486447645432,,C,,0.0,N,U,U,U,U,U,N,414.5319965675932,1833
2.0,1.0,N,A,Y,0.0,7013.182723476982,600.3467989003788,1870.8962222135592,12901.991750954947,0.0,89.56821972541461,1501.6060960577263,43.121133747602215,289.0,157.0,70.0,0.0,0.0,38.058782515500894,S,ATLANTIC SOUTH AREA,Y,N,179.65066671711566,2.1899192932065183,1.242482107218368,WCMB,0.32691227470053047,0.0,O,4.728451634976336,S,M,,M,,1.160042110550187,,,0.21448536893153525,J,U,U,U,U,U,Y,276.90450182452895,1834
2.0,0.0,U,BA,Y,0.0,3481.194617573078,911.1895020812028,205.10038306201739,0.0,5268.0,102.76056315357957,207.3294164148087,325.0884358659436,847.0,506.0,95.0,751.1867993968649,342.51827327082424,62.78760475578531,T,CENTRAL/SOUTH TEXAS AREA,Y,N,16.318848673929836,2.6348607931268497,1.0,WCMB,0.0,0.36464474005347874,O,1.2658528105591564,,S,1.4011502137503198,M,,1.0,,A,0.11015441909416193,N,U,U,U,U,U,Y,1249.7690238771243,1835
2.0,1.0,U,AA,N,2264.0,14518.389066659125,790.0895614011789,359.1574423285889,3275.0145734374537,6574.0,29.917075474622685,545.1402087412597,217.71229973369304,1074.0,67.0,1.0,521.2104723560417,554.4500049309778,-2.0,C,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,129.6034751290299,1.0,2.8559124861170213,WCMB,0.5742768674772594,0.5998162734551579,O,3.4344669764237867,S,B,1.0,M,,,I,A,0.0,B,U,U,U,U,U,Y,57.0921762383004,1836
2.0,0.0,N,AA,N,3880.0,0.0,1516.5147382732662,221.07687385559893,22871.181606812992,4223.0,6.6168608610980755,314.82099921345923,196.43297914902985,834.0,387.0,62.0,0.0,604.605080246192,9.101275608922975,C,NEW YORK CITY AREA,Y,N,67.95018551590846,1.4192688726706937,2.706334778178033,WCMB,0.665737561212423,0.41667042144069355,,0.16897620731931795,,S,3.8734657734951967,M,6.2623318695839805,,C,M,0.15295594678852953,N,U,U,U,U,U,N,53.47330485935976,1837
1.0,1.0,N,AA,N,1167.0,4859.764583233131,1122.8893162511658,1088.9774296466876,4794.809523846092,0.0,13.780642358118563,938.905358420644,301.1591529269446,627.0,256.0,147.0,502.0279968885801,0.0,-2.0,U,NEW YORK CITY AREA,Y,N,84.93273502727416,3.757772399292426,2.556729454655729,WC,0.0,0.0,R,5.159388645217803,S,,1.02130893292501,M,7.210200877625359,,C,A,0.48631183129205846,N,U,U,U,U,U,N,291.1439410806807,1838
3.0,2.0,N,AA,N,8698.0,0.0,354.4907598413339,2138.475338149777,7006.333726472492,11241.0,33.68735502388336,374.6744415940284,0.0,0.0,138.0,28.0,0.0,426.47789492935556,98.58149677914241,U,CALIFORNIA NORTH AREA,Y,N,137.64916570364505,3.465852406206662,1.0,WCMB,0.06556461821565664,0.42504281309407305,,3.5572392602588363,M,S,1.0,M,5.2882272109621296,,I,,0.02086091190215332,H,U,U,U,Y,U,Y,759.1162107346189,1839
1.0,2.0,Y,CA,Y,4629.0,12799.558826852695,842.6117060037591,1419.8193870509353,3536.8030906690187,5239.0,55.95140668886349,880.7846691113373,77.30303067670853,3.0,267.0,36.0,251.54144198143223,177.38580357716944,45.32045177128952,S,DC/MARYLAND/VIRGINIA AREA,N,N,177.2834191473122,2.277411047870837,1.0,WCMB,0.6986280850290905,0.2684523313759275,,,S,U,3.3755132783333877,M,4.79910738290366,,B,A,0.0,U,U,U,U,U,U,N,687.7400988322082,1840
1.0,1.0,U,AA,N,1932.0,18453.74443697215,3.65,2.4,20133.600003616684,0.0,0.48,309.3273618309132,298.77338659873965,882.0,152.0,86.0,661.2085039219143,0.0,67.68958209640249,,DC/MARYLAND/VIRGINIA AREA,Y,N,20.869562820952353,1.473363587217892,1.5667080984312438,,0.2769418781029743,0.09894993692713491,O,10.794902763685531,,U,,M,9.0,,,A,0.3316130243234003,N,U,U,U,U,U,N,431.1941380567507,1841
2.0,1.0,N,AA,N,8132.0,15541.067381115588,874.4755420826959,1505.0673236624273,5443.709867004391,3622.0,42.7894829312187,1467.572207900991,496.128969597812,0.0,615.0,17.0,448.59609497943745,21.295219886028462,80.02063473530656,R,ATLANTIC SOUTH AREA,Y,N,76.69231500309311,1.3517213059331932,3.227303888840814,WCMB,0.0,0.0,,8.355691772711815,S,U,1.5581941772538532,M,4.9833435275614875,,,L,0.050537981446840526,H,Y,U,U,Y,Y,N,870.4834282499517,1842
2.0,0.0,N,O,Y,8810.0,14691.048415918705,1033.038772844352,588.6803669222784,0.0,2009.0,50.39454522021972,0.0,169.46659914460247,794.0,0.0,93.0,686.6026053738822,34.78487801016047,91.63584882892246,S,NORTH FLORIDA AREA,Y,N,118.86392042286772,1.0,2.456032218050856,WCMB,0.6197836246964304,0.0,O,8.236015324385598,,A,3.729761518811426,M,3.7078381020845192,,,A,0.0,N,U,U,U,Y,U,Y,385.74704488790735,1843
1.0,1.0,U,AA,N,4820.0,14923.07629620708,2574.36404227894,1388.0797148557463,29710.946307578633,2861.0,69.66118597620927,648.9764860904197,0.0,992.0,126.0,1.0,587.6959634334147,265.2472081595985,140.41893789225665,U,LOS ANGELES AREA,Y,N,99.15073754766182,1.614665124349516,3.7602042681432075,WCMB,0.04367218391990857,0.20961693994295494,,10.18074083618993,S,U,3.1865511454456383,M,,,C,A,0.5211681774019478,B,U,U,U,U,U,N,522.9835310250769,1844
1.0,1.0,Y,ZA,N,0.0,13712.301184686443,2182.029879676504,834.505844308181,0.0,0.0,80.03666907223591,479.1042663469262,120.317366790189,460.0,132.0,1.0,1678.9681830903344,0.0,56.999086505512395,T,TENNESSEE AREA,Y,N,153.72882580567853,3.4038176959160955,1.2675700204739115,WCMB,0.0,0.0,O,6.358391825996263,M,U,1.9409667212401858,M,3.9113609592650413,1.851299640575238,C,A,0.21285686630014866,H,U,U,U,U,U,Y,339.4435182747849,1845
1.0,2.0,U,BA,N,791.0,12973.059310707924,149.95499668124376,237.18104215434153,6709.34236451267,3040.0,72.43416271994266,463.23398751179394,163.45988248997986,0.0,155.0,74.0,638.3939974692405,350.85970475152243,29.68225415086738,C,CHICAGO AREA,N,N,193.7780771285839,1.0,1.542342865787188,WCMB,0.4615710922320357,0.6492623911325399,O,15.0,M,S,1.9758911920449587,M,,1.9498882791265664,,,0.0,O,U,U,U,U,U,N,264.3445009324263,1846
2.0,2.0,N,CA,N,0.0,13532.206889731227,1204.015641606837,900.0631830824019,311.1854876756015,0.0,122.72113315006763,608.8676403161107,359.7490533191972,126.0,389.0,13.0,565.512454854636,265.2444151843017,,S,NORTH FLORIDA AREA,Y,N,61.13642064099952,1.0,2.1973554596170666,WCMB,1.0,0.0,,9.352468508315553,,U,1.3593770822130875,M,6.0706130064233825,1.4147169650031113,,A,0.15743854018219344,S,U,U,U,U,U,Y,352.25415170255803,1847
1.0,2.0,U,BA,N,2716.0,1965.8564328595821,1218.9764025291145,589.2012343578174,1516.1307771934116,1523.0,97.47874652877232,509.3489056901269,181.66765562019737,885.0,94.0,33.0,718.6875819807068,364.75850414998104,154.99187516186305,U,LOS ANGELES AREA,Y,R,50.80140537852062,2.990235097435764,1.495361344797174,WCMB,0.23441015758350675,0.056744243745061124,,3.816494292869076,S,S,1.935719042401379,M,7.994558803186498,1.7648170625591566,C,G,0.08980256538184597,S,U,U,U,U,Y,N,97.98769311411002,1848
1.0,1.0,N,AA,N,0.0,5913.37568520953,835.3832392335459,1218.64464741354,0.0,4292.0,65.94026565771131,579.7716221033792,0.0,1190.0,275.0,100.0,496.6006901306887,57.730687372439476,36.70757020675853,U,LOS ANGELES AREA,N,N,135.5443235473246,1.2229855683475495,1.4965071349960635,WC,0.11758613233599224,0.0,O,3.755749750342699,S,U,1.9085345370299387,M,7.030758100639638,2.1418734628873057,,A,0.1363089759709609,N,U,U,U,U,U,N,250.6009551845475,1849
2.0,1.0,U,B,N,1630.0,8257.131146952908,889.7550933745829,215.7159458607332,2905.1416210287916,1046.0,22.81974472930053,662.6725377785024,335.2529062477265,0.0,225.0,88.0,0.0,250.81780548464144,26.281389946848364,,SOUTHWEST AREA,Y,N,29.329692510194874,1.0,1.0,WC,0.0,0.0,,2.3818817003202484,S,U,2.42119741501216,,,,C,G,0.06166035462404693,U,U,U,U,U,U,N,237.9536555720137,1850
1.0,1.0,U,B,N,3865.0,4738.955679560967,730.0385936091295,15.112722895803017,16003.971989984264,1745.0,33.486971160567634,1250.6288085005558,268.9320361581913,563.0,342.0,2.0,853.2457837173777,0.0,-2.0,T,CENTRAL/SOUTH TEXAS AREA,N,N,130.85367271734614,1.7447434338478536,1.0,WCMB,0.0,0.0,O,,S,U,,M,5.6395938456842485,2.4322541918246694,,N,0.413101017961603,Z,U,U,U,U,U,Y,216.12661848877863,1851
2.0,1.0,U,AA,N,0.0,0.0,2629.1721233134213,1575.1853311271686,0.0,5918.0,6.251440227464023,0.0,56.22940765978261,0.0,154.0,83.0,1150.6843453224599,302.01542494923245,-2.0,U,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,98.65077259263401,1.2625591022200684,3.6222752730488095,WCMB,0.0,0.0,,0.0,M,M,3.1359531141658503,M,6.9848898668215895,,C,,0.0,N,U,U,U,Y,U,Y,397.5654108027137,1852
1.0,3.0,U,EA,N,0.0,0.0,676.9583124446513,1891.726116348757,18382.816839686082,0.0,63.45897786947839,1293.6435777740178,294.3668211161628,568.0,242.0,45.0,1282.0630250048132,135.0027945221347,116.53545653758448,,MIDWEST AREA,Y,N,91.80419597295199,1.7695758853939605,1.0612387246083756,WCMB,0.0,0.23474009877947355,,5.163182676120222,M,M,,M,,1.0,,A,0.0,O,U,U,U,U,U,Y,265.40732490966553,1853
2.0,0.0,U,BA,N,956.0,9641.46524016987,1322.7128389707082,1447.4591572690188,16900.976062761198,401.0,69.89631570166173,1606.1600722012754,81.81918744399883,436.0,157.0,79.0,852.0205987140009,152.93352398265446,51.61107009830959,U,ATLANTIC SOUTH AREA,Y,N,145.06137275426107,2.343535641442805,2.5461553598662263,WCMB,0.0,0.0,O,,S,S,1.7178465639658684,,2.6712339272813734,2.3504891747350287,C,A,0.0,N,U,U,U,U,U,Y,376.07103018055903,1854
2.0,1.0,N,ZA,N,2678.0,15498.323546608584,3.65,415.03152707827496,11921.622757539397,0.0,90.20271221284253,0.0,123.50786842310157,1779.0,0.0,58.0,376.09819818384557,172.38573449865663,12.309806615187789,C,NEW ENGLAND AREA,T,N,72.15809116391881,2.164075457358946,1.0,WCMB,0.0,0.0,,,S,U,3.652806264974826,,8.695414693762274,1.0,C,,0.0,N,U,U,U,Y,U,Y,273.846927363633,1855
1.0,2.0,U,EA,N,1005.0,7729.326033636858,1734.352648604091,338.32636785230943,8630.736040236172,0.0,67.58040650552309,504.71081524571224,84.65978700224323,232.0,489.0,1.0,640.2253956066974,0.0,58.80751425579974,U,SOUTHWEST AREA,Y,N,302.22982383313143,2.2857366512459207,1.5971217450800093,WCMB,0.08466120887724679,0.07300335491288601,,5.71979624706523,S,M,4.08864988589003,,7.60893319217595,2.1027755895170452,B,A,0.24488201684082678,B,U,U,U,Y,U,Y,-5.0,1856
